
 --- Table  1: Summary of nuclide data: 

 Data for 282 nuclides included in calculation:

 - 282 Transport nuclides
 - No dosimetry nuclides
 - No decay nuclides
 - 8094 reaction channels
 - 3441 special reactions
 - No transmutation reactions
 - 79 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - All reaction linked to target

 Columns:

  1. Index
  2. Level (first occurence in transmutation paths)
  3. Name (nuclide identifier data)
  4. Library ID
  5. Primary data type: TRA = transport
                        DOS = dosimetry
                        SAB = thermal scattering
                        DEC = only decay data
                        STR = only structural data (mass)
                        PHO = photon interaction data
  6. Z (atomic number)
  7. A (isotope number)
  8. I (isomeric state)
  9. Atomic weight
 10. Temperature (in Kelvin)
 11. Decay constant (1/s)
 12. Flags: I - nuclide is present in initial composition
            B - nuclide is involved in burnup calculation
            A - nuclide is produced as activation product
            D - nuclide is produced as decay product
            F - nuclide is produced as fission product
            B - nuclide is produced in decay or transmutation branching
            T - nuclide has neutron transport cross section data
            S - nuclide has S(a,b) data
            I - nuclide has isomeric branching reactions
            F - nuclide is fissile
            P - nuclide is a delayed neutron precursor
            D - nuclide has delayed neutron data
            U - nuclide has uses ures ptable data
            T - nuclide cross sections are adjusted by TMS
            D - nuclide has dosimetry cross section data
            R - nuclide has radioactive decay data
            N - nuclide has neutron-induced fission yield data
            S - nuclide has spontaneous fission yield data
            P - nuclide has photon transport cross section data
            T - nuclide has supplementary transmutation cross section data

   5    MT =     28  Q = -6.13864E+00 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     32  Q = -1.17706E+01 MeV  Emin = 1.30000E+01 MeV  frac = 1.00000E+00  : (n,nd)
   7    MT =     33  Q = -1.19506E+01 MeV  Emin = 1.30000E+01 MeV  frac = 1.00000E+00  : (n,nt)
   8    MT =     51  Q = -5.79999E-02 MeV  Emin = 5.83681E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   9    MT =     52  Q = -1.37500E-01 MeV  Emin = 1.38373E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
  10    MT =     53  Q = -2.41400E-01 MeV  Emin = 2.42932E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  11    MT =     54  Q = -3.47900E-01 MeV  Emin = 3.50108E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  12    MT =     55  Q = -3.62599E-01 MeV  Emin = 3.64901E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  13    MT =     56  Q = -3.63699E-01 MeV  Emin = 3.66008E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  14    MT =     57  Q = -3.89499E-01 MeV  Emin = 3.91972E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  15    MT =     58  Q = -4.28999E-01 MeV  Emin = 4.31723E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  16    MT =     59  Q = -4.55199E-01 MeV  Emin = 4.58089E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  17    MT =     60  Q = -5.10599E-01 MeV  Emin = 5.13841E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  18    MT =     61  Q = -5.33999E-01 MeV  Emin = 5.37389E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  19    MT =     62  Q = -5.45699E-01 MeV  Emin = 5.49163E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  20    MT =     63  Q = -5.48299E-01 MeV  Emin = 5.51780E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  21    MT =     64  Q = -5.80899E-01 MeV  Emin = 5.84587E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 14. excited state
  22    MT =     65  Q = -6.17699E-01 MeV  Emin = 6.21620E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 15. excited state
  23    MT =     66  Q = -6.68999E-01 MeV  Emin = 6.73246E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 16. excited state
  24    MT =     67  Q = -6.74299E-01 MeV  Emin = 6.78580E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 17. excited state
  25    MT =     68  Q = -6.78699E-01 MeV  Emin = 6.83008E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 18. excited state
  26    MT =     69  Q = -7.61299E-01 MeV  Emin = 7.66132E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 19. excited state
  27    MT =     70  Q = -7.77999E-01 MeV  Emin = 7.82938E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 20. excited state
  28    MT =     71  Q = -8.22999E-01 MeV  Emin = 8.28223E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 21. excited state
  29    MT =     72  Q = -8.54999E-01 MeV  Emin = 8.60427E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 22. excited state
  30    MT =     91  Q = -8.59999E-01 MeV  Emin = 8.65458E-01 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  31    MT =    102  Q =  6.37539E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  32    MT =    103  Q = -1.91535E-01 MeV  Emin = 1.00000E+00 MeV  frac = 1.00000E+00  : (n,p)
  33    MT =    104  Q = -3.82852E+00 MeV  Emin = 5.62092E+00 MeV  frac = 1.00000E+00  : (n,d)
  34    MT =    105  Q = -5.58546E+00 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,t)
  35    MT =    107  Q =  6.20119E+00 MeV  Emin = 9.99999E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 5 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 1.00000E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 5.62092E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 7.00000E+00 MeV  : total triton production
   4    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-02 MeV  : total alpha production
   5    MT =      4  Q =  0.00000E+00 MeV  Emin = 5.83681E-02 MeV  : total inelastic scattering

 Nuclide  216 / 282 : 65160.09c -- terbium 160 (Tb-160)

 Pointers                     : 706665 67655344
 Primary type                 : Transport
 Nuclide ZAI                  : 651600
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/65160ENDF7.ace
 Atomic weight (AW)           : 159.92685
 Atomic weight ratio (AWR)    : 158.55300
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 26 reaction channels
 - 36 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 26 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -6.37500E+00 MeV  Emin = 6.41521E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.45080E+01 MeV  Emin = 1.45995E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -1.77000E-01 MeV  Emin = 7.00000E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     24  Q = -6.51400E+00 MeV  Emin = 1.30000E+01 MeV  frac = 1.00000E+00  : (n,2nalpha)
   6    MT =     28  Q = -6.56300E+00 MeV  Emin = 8.00000E+00 MeV  frac = 1.00000E+00  : (n,np)
   7    MT =     41  Q = -1.25060E+01 MeV  Emin = 1.40000E+01 MeV  frac = 1.00000E+00  : (n,2np)
   8    MT =     51  Q = -6.36900E-02 MeV  Emin = 6.40917E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   9    MT =     52  Q = -6.41100E-02 MeV  Emin = 6.45143E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
  10    MT =     53  Q = -7.88700E-02 MeV  Emin = 7.93675E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  11    MT =     54  Q = -7.90900E-02 MeV  Emin = 7.95888E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  12    MT =     55  Q = -1.05580E-01 MeV  Emin = 1.06246E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  13    MT =     56  Q = -1.26480E-01 MeV  Emin = 1.27278E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  14    MT =     57  Q = -1.33220E-01 MeV  Emin = 1.34060E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  15    MT =     58  Q = -1.38730E-01 MeV  Emin = 1.39605E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  16    MT =     59  Q = -1.39470E-01 MeV  Emin = 1.40350E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  17    MT =     60  Q = -1.56450E-01 MeV  Emin = 1.57437E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  18    MT =     61  Q = -1.67750E-01 MeV  Emin = 1.68808E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  19    MT =     62  Q = -1.68700E-01 MeV  Emin = 1.69764E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  20    MT =     63  Q = -1.76830E-01 MeV  Emin = 1.77945E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  21    MT =     64  Q = -2.00400E-01 MeV  Emin = 2.01664E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 14. excited state
  22    MT =     65  Q = -2.22630E-01 MeV  Emin = 2.24034E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 15. excited state
  23    MT =     91  Q = -2.22630E-01 MeV  Emin = 2.24034E-01 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  24    MT =    102  Q =  7.69700E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  25    MT =    103  Q =  0.00000E+00 MeV  Emin = 7.00000E-01 MeV  frac = 1.00000E+00  : (n,p)
  26    MT =    107  Q =  0.00000E+00 MeV  Emin = 9.99999E-06 MeV  frac = 1.00000E+00  : (n,alpha)

 36 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 7.00000E-01 MeV  : total proton production
   2    MT =    207  Q =  0.00000E+00 MeV  Emin = 9.99999E-06 MeV  : total alpha production
   3    MT =    600  Q =  8.88000E-01 MeV  Emin = 7.00000E-01 MeV  : (n,p) to ground state
   4    MT =    601  Q =  8.12740E-01 MeV  Emin = 7.00000E-01 MeV  : (n,p1)
   5    MT =    602  Q =  6.39480E-01 MeV  Emin = 1.10000E+00 MeV  : (n,p2)
   6    MT =    603  Q =  3.73250E-01 MeV  Emin = 1.40000E+00 MeV  : (n,p3)
   7    MT =    604  Q =  2.01000E-02 MeV  Emin = 1.50000E+00 MeV  : (n,p4)
   8    MT =    605  Q = -2.50000E-02 MeV  Emin = 1.50000E+00 MeV  : (n,p5)
   9    MT =    606  Q = -5.80000E-02 MeV  Emin = 1.50000E+00 MeV  : (n,p6)
  10    MT =    607  Q = -1.00400E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p7)
  11    MT =    608  Q = -1.28000E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p8)
  12    MT =    609  Q = -1.69540E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p9)
  13    MT =    610  Q = -1.82420E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p10)
  14    MT =    611  Q = -2.59780E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p11)
  15    MT =    612  Q = -3.04690E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p12)
  16    MT =    613  Q = -3.36280E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p13)
  17    MT =    614  Q = -3.73070E-01 MeV  Emin = 2.20000E+00 MeV  : (n,p14)
  18    MT =    649  Q = -3.73070E-01 MeV  Emin = 2.20000E+00 MeV  : (n,p) to continuum
  19    MT =    800  Q =  7.27100E+00 MeV  Emin = 9.99999E-06 MeV  : (n,alpha) to ground state
  20    MT =    801  Q =  7.19429E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a1)
  21    MT =    802  Q =  7.09400E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a2)
  22    MT =    803  Q =  7.07314E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a3)
  23    MT =    804  Q =  7.00777E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a4)
  24    MT =    805  Q =  6.97500E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a5)
  25    MT =    806  Q =  6.92100E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a6)
  26    MT =    807  Q =  6.87667E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a7)
  27    MT =    808  Q =  6.81750E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a8)
  28    MT =    809  Q =  6.81400E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a9)
  29    MT =    810  Q =  6.73200E+00 MeV  Emin = 9.99999E-06 MeV  : (n,a10)
  30    MT =    811  Q =  6.68700E+00 MeV  Emin = 5.00000E-02 MeV  : (n,a11)
  31    MT =    812  Q =  6.62600E+00 MeV  Emin = 5.00000E-02 MeV  : (n,a12)
  32    MT =    813  Q =  6.60058E+00 MeV  Emin = 1.00000E-01 MeV  : (n,a13)
  33    MT =    814  Q =  6.55469E+00 MeV  Emin = 1.00000E-01 MeV  : (n,a14)
  34    MT =    815  Q =  6.54700E+00 MeV  Emin = 1.00000E-01 MeV  : (n,a15)
  35    MT =    849  Q =  6.54700E+00 MeV  Emin = 9.99999E-06 MeV  : (n,alpha) to continuum
  36    MT =      4  Q =  0.00000E+00 MeV  Emin = 6.40917E-02 MeV  : total inelastic scattering

 Nuclide  217 / 282 : 66156.09c -- dysprosium 156 (Dy-156)

 Pointers                     : 711234 67840794
 Primary type                 : Transport
 Nuclide ZAI                  : 661560
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/66156ENDF7.ace
 Atomic weight (AW)           : 155.92448
 Atomic weight ratio (AWR)    : 154.58500
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 21 reaction channels
 - 35 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 21 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -9.44100E+00 MeV  Emin = 9.50207E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.62760E+01 MeV  Emin = 1.63813E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q =  1.75800E+00 MeV  Emin = 5.00000E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     24  Q = -6.83100E+00 MeV  Emin = 1.30000E+01 MeV  frac = 1.00000E+00  : (n,2nalpha)
   6    MT =     28  Q = -6.56400E+00 MeV  Emin = 8.00000E+00 MeV  frac = 1.00000E+00  : (n,np)
   7    MT =     41  Q = -1.57400E+01 MeV  Emin = 1.70000E+01 MeV  frac = 1.00000E+00  : (n,2np)
   8    MT =     51  Q = -1.37830E-01 MeV  Emin = 1.38722E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   9    MT =     52  Q = -4.04180E-01 MeV  Emin = 4.06795E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
  10    MT =     53  Q = -6.75890E-01 MeV  Emin = 6.80262E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  11    MT =     54  Q = -7.70580E-01 MeV  Emin = 7.75565E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  12    MT =     55  Q = -8.28710E-01 MeV  Emin = 8.34071E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  13    MT =     56  Q = -8.90790E-01 MeV  Emin = 8.96553E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  14    MT =     57  Q = -1.02233E+00 MeV  Emin = 1.02894E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  15    MT =     58  Q = -1.08851E+00 MeV  Emin = 1.09555E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  16    MT =     59  Q = -1.16867E+00 MeV  Emin = 1.17623E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  17    MT =     60  Q = -1.21569E+00 MeV  Emin = 1.22355E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  18    MT =     91  Q = -2.95091E-01 MeV  Emin = 2.97000E-01 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  19    MT =    102  Q =  6.96900E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  20    MT =    103  Q =  0.00000E+00 MeV  Emin = 1.40000E+00 MeV  frac = 1.00000E+00  : (n,p)
  21    MT =    107  Q =  0.00000E+00 MeV  Emin = 2.00000E-02 MeV  frac = 1.00000E+00  : (n,alpha)

 35 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 1.40000E+00 MeV  : total proton production
   2    MT =    207  Q =  0.00000E+00 MeV  Emin = 2.00000E-02 MeV  : total alpha production
   3    MT =    600  Q =  3.49000E-01 MeV  Emin = 1.40000E+00 MeV  : (n,p) to ground state
   4    MT =    601  Q =  2.99370E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p1)
   5    MT =    602  Q =  2.99370E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p2)
   6    MT =    603  Q =  2.62000E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p3)
   7    MT =    604  Q =  2.60600E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p4)
   8    MT =    605  Q =  2.49000E-01 MeV  Emin = 1.50000E+00 MeV  : (n,p5)
   9    MT =    606  Q =  2.39300E-01 MeV  Emin = 1.60000E+00 MeV  : (n,p6)
  10    MT =    607  Q =  1.93000E-01 MeV  Emin = 1.60000E+00 MeV  : (n,p7)
  11    MT =    608  Q =  1.65500E-01 MeV  Emin = 1.60000E+00 MeV  : (n,p8)
  12    MT =    609  Q =  1.61000E-01 MeV  Emin = 1.60000E+00 MeV  : (n,p9)
  13    MT =    649  Q =  1.61000E-01 MeV  Emin = 1.70000E+00 MeV  : (n,p) to continuum
  14    MT =    800  Q =  8.00500E+00 MeV  Emin = 2.00000E-02 MeV  : (n,alpha) to ground state
  15    MT =    801  Q =  7.96345E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a1)
  16    MT =    802  Q =  7.91167E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a2)
  17    MT =    803  Q =  7.90990E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a3)
  18    MT =    804  Q =  7.89524E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a4)
  19    MT =    805  Q =  7.87585E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a5)
  20    MT =    806  Q =  7.87010E+00 MeV  Emin = 1.20000E-01 MeV  : (n,a6)
  21    MT =    807  Q =  7.83660E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a7)
  22    MT =    808  Q =  7.83360E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a8)
  23    MT =    809  Q =  7.82151E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a9)
  24    MT =    810  Q =  7.79297E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a10)
  25    MT =    811  Q =  7.78903E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a11)
  26    MT =    812  Q =  7.78560E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a12)
  27    MT =    813  Q =  7.78370E+00 MeV  Emin = 1.20000E-01 MeV  : (n,a13)
  28    MT =    814  Q =  7.75545E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a14)
  29    MT =    815  Q =  7.71469E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a15)
  30    MT =    816  Q =  7.70143E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a16)
  31    MT =    817  Q =  7.68958E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a17)
  32    MT =    818  Q =  7.68889E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a18)
  33    MT =    819  Q =  7.68400E+00 MeV  Emin = 2.00000E-02 MeV  : (n,a19)
  34    MT =    849  Q =  7.68400E+00 MeV  Emin = 2.00000E-02 MeV  : (n,alpha) to continuum
  35    MT =      4  Q =  0.00000E+00 MeV  Emin = 1.38722E-01 MeV  : total inelastic scattering

 Nuclide  218 / 282 : 66158.09c -- dysprosium 158 (Dy-158)

 Pointers                     : 715371 68078028
 Primary type                 : Transport
 Nuclide ZAI                  : 661580
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/66158ENDF7.ace
 Atomic weight (AW)           : 157.92465
 Atomic weight ratio (AWR)    : 156.56800
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 34 reaction channels
 - 49 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 34 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -9.05600E+00 MeV  Emin = 9.11384E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.60250E+01 MeV  Emin = 1.61274E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q =  8.74000E-01 MeV  Emin = 6.00000E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     24  Q = -8.02000E+00 MeV  Emin = 1.50000E+01 MeV  frac = 1.00000E+00  : (n,2nalpha)
   6    MT =     28  Q = -6.93200E+00 MeV  Emin = 8.00000E+00 MeV  frac = 1.00000E+00  : (n,np)
   7    MT =     41  Q = -1.56760E+01 MeV  Emin = 1.70000E+01 MeV  frac = 1.00000E+00  : (n,2np)
   8    MT =     51  Q = -9.89200E-02 MeV  Emin = 9.95518E-02 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   9    MT =     52  Q = -3.17140E-01 MeV  Emin = 3.19166E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
  10    MT =     53  Q = -6.37710E-01 MeV  Emin = 6.41783E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  11    MT =     54  Q = -9.46320E-01 MeV  Emin = 9.52364E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  12    MT =     55  Q = -9.90530E-01 MeV  Emin = 9.96857E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  13    MT =     56  Q = -1.04389E+00 MeV  Emin = 1.05056E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  14    MT =     57  Q = -1.04460E+00 MeV  Emin = 1.05127E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  15    MT =     58  Q = -1.08558E+00 MeV  Emin = 1.09251E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  16    MT =     59  Q = -1.16375E+00 MeV  Emin = 1.17118E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  17    MT =     60  Q = -1.26900E+00 MeV  Emin = 1.27711E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  18    MT =     61  Q = -1.28000E+00 MeV  Emin = 1.28818E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  19    MT =     62  Q = -1.31478E+00 MeV  Emin = 1.32318E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  20    MT =     63  Q = -1.36200E+00 MeV  Emin = 1.37070E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  21    MT =     64  Q = -1.37173E+00 MeV  Emin = 1.38049E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 14. excited state
  22    MT =     65  Q = -1.39717E+00 MeV  Emin = 1.40610E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 15. excited state
  23    MT =     66  Q = -1.44175E+00 MeV  Emin = 1.45096E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 16. excited state
  24    MT =     67  Q = -1.47700E+00 MeV  Emin = 1.48643E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 17. excited state
  25    MT =     68  Q = -1.48635E+00 MeV  Emin = 1.49584E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 18. excited state
  26    MT =     69  Q = -1.50112E+00 MeV  Emin = 1.51071E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 19. excited state
  27    MT =     70  Q = -1.51354E+00 MeV  Emin = 1.52321E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 20. excited state
  28    MT =     71  Q = -1.51845E+00 MeV  Emin = 1.52815E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 21. excited state
  29    MT =     72  Q = -1.52010E+00 MeV  Emin = 1.52981E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 22. excited state
  30    MT =     73  Q = -1.52807E+00 MeV  Emin = 1.53783E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 23. excited state
  31    MT =     91  Q = -2.95115E-01 MeV  Emin = 2.97000E-01 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  32    MT =    102  Q =  6.83100E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
